,time,wind10,angle10,wind30,angle30,wind50,angle50,temp,atmosphere,humidity,power
9149,2019-04-06 07:15:00,7.785,235.62,9.718,240.182,10.829,247.4,8.113,889.808,54.528,79.583466
9150,2019-04-06 07:30:00,7.898,232.88,10.008,236.849,10.79,245.1,8.167,889.767,53.408,79.57778
9151,2019-04-06 07:45:00,7.973,232.847,9.743,235.5,10.463,245.9,8.862,889.683,51.467,79.620415
9152,2019-04-06 08:00:00,7.082,229.887,8.592,235.206,9.35,243.5,9.885,890.15,47.776,78.46361
9153,2019-04-06 08:15:00,6.194,231.613,7.798,236.602,8.55,245.633,10.295,890.267,46.304,63.79041
9154,2019-04-06 08:30:00,6.495,245.393,7.086,244.643,7.77,252.0,11.366,889.783,43.488,48.07978
9155,2019-04-06 08:45:00,6.067,234.66,6.532,238.9,6.983,247.767,12.124,890.25,41.44,40.284157
9156,2019-04-06 09:00:00,5.621,264.053,6.118,264.014,6.272,269.333,13.128,890.183,39.901,30.573551
9157,2019-04-06 09:15:00,7.162,264.493,8.019,259.961,8.251,266.5,13.624,889.717,38.509,27.39874
9158,2019-04-06 09:30:00,7.948,279.853,8.939,273.793,9.419,279.533,13.562,889.9,35.176,41.11765
9159,2019-04-06 09:45:00,8.879,279.66,9.675,278.649,9.889,283.867,13.858,889.767,34.347,51.578613
9160,2019-04-06 10:00:00,8.292,290.173,8.918,284.223,8.825,288.933,14.133,890.067,32.587,53.377766
9161,2019-04-06 10:15:00,8.207,295.733,8.48,291.882,8.882,296.567,14.658,890.15,31.429,49.979836
9162,2019-04-06 10:30:00,7.412,288.92,7.716,284.991,7.73,289.5,15.058,889.717,28.848,50.072212
9163,2019-04-06 10:45:00,7.409,286.107,8.123,278.533,8.134,283.867,15.112,890.05,26.653,44.977448
9164,2019-04-06 11:00:00,7.769,293.613,8.108,290.234,8.392,295.8,15.474,889.883,26.797,52.05043
9165,2019-04-06 11:15:00,9.583,286.627,10.398,283.095,10.704,287.167,15.656,889.467,28.0,58.554245
9166,2019-04-06 11:30:00,9.752,293.44,10.784,291.266,10.988,294.967,15.716,889.75,26.92,63.507607
9167,2019-04-06 11:45:00,9.656,301.547,10.483,296.112,10.958,298.067,15.937,889.783,27.277,68.6315
9168,2019-04-06 12:00:00,10.442,294.533,11.01,290.294,11.168,295.2,16.348,889.683,25.088,69.58366
9169,2019-04-06 12:15:00,8.712,292.533,9.28,291.198,9.476,296.233,15.761,889.9,30.109,73.64313
9170,2019-04-06 12:30:00,9.665,294.187,10.257,290.776,10.497,296.0,15.825,890.233,29.259,68.445335
9171,2019-04-06 12:45:00,8.496,291.567,9.135,287.376,9.359,291.667,16.086,889.833,29.296,59.230705
9172,2019-04-06 13:00:00,10.172,291.667,11.043,288.193,11.328,293.0,16.614,889.583,27.576,62.595238
9173,2019-04-06 13:15:00,9.844,293.613,10.967,293.098,11.178,296.933,16.714,889.767,26.763,69.73998
9174,2019-04-06 13:30:00,9.404,284.827,10.316,282.972,10.534,288.333,17.206,889.417,26.605,70.793755
9175,2019-04-06 13:45:00,10.844,292.027,11.94,286.781,12.235,291.4,16.985,889.633,25.523,71.49509
9176,2019-04-06 14:00:00,11.376,283.32,12.173,280.023,12.603,284.3,17.21,889.833,25.027,71.93564
9177,2019-04-06 14:15:00,10.495,287.293,11.322,287.012,11.659,290.3,17.198,889.8,24.76,71.821945
9178,2019-04-06 14:30:00,10.118,296.893,10.841,294.888,11.227,299.8,17.131,889.8,23.904,72.16373
9179,2019-04-06 14:45:00,12.213,301.293,12.84,295.397,13.504,301.633,17.702,889.667,22.797,72.25539
9180,2019-04-06 15:00:00,11.602,295.26,12.195,290.385,12.687,297.667,17.456,889.933,23.715,72.192154
9181,2019-04-06 15:15:00,12.523,291.453,13.655,288.971,14.178,292.667,17.677,889.683,24.512,71.85534
9182,2019-04-06 15:30:00,10.41,289.093,11.386,288.562,11.504,290.1,17.427,889.65,24.552,71.307495
9183,2019-04-06 15:45:00,13.029,279.613,13.38,280.351,13.588,283.7,17.585,889.25,25.467,72.12465
9184,2019-04-06 16:00:00,11.306,274.12,12.122,271.898,12.384,278.867,17.352,889.55,25.747,71.9534
9185,2019-04-06 16:15:00,12.464,286.773,13.215,283.426,13.583,287.467,17.494,889.717,24.565,71.7182
9186,2019-04-06 16:30:00,12.15,290.093,13.264,287.236,13.249,291.8,17.714,890.167,24.299,72.61849
9187,2019-04-06 16:45:00,12.674,292.467,13.811,288.079,14.18,291.933,17.689,889.517,22.565,73.11731
9188,2019-04-06 17:00:00,12.806,272.553,13.993,273.367,14.366,277.6,17.785,889.867,21.112,72.71371
9189,2019-04-06 17:15:00,11.396,275.627,12.896,277.288,12.949,280.8,17.918,889.817,22.805,68.96334
9190,2019-04-06 17:30:00,11.725,280.693,12.9,277.191,13.303,281.767,17.906,889.433,23.715,68.76509
9191,2019-04-06 17:45:00,11.384,295.72,12.175,293.011,12.324,299.067,17.744,889.717,24.355,68.473045
9192,2019-04-06 18:00:00,11.918,287.373,12.812,285.866,13.081,290.267,17.902,889.833,23.208,68.41833
9193,2019-04-06 18:15:00,12.341,288.373,13.373,285.518,14.13,291.333,17.768,889.75,23.261,68.40341
9194,2019-04-06 18:30:00,12.719,292.52,14.206,288.745,14.669,293.767,17.544,889.383,24.608,68.46239
9195,2019-04-06 18:45:00,13.83,281.12,15.332,281.457,15.734,284.467,17.218,889.783,25.675,68.44036
9196,2019-04-06 19:00:00,13.498,287.16,15.352,283.051,16.051,286.733,16.981,889.733,26.816,68.81554
9197,2019-04-06 19:15:00,12.514,291.933,14.137,290.67,14.265,295.367,16.564,889.483,28.707,68.25277
9198,2019-04-06 19:30:00,14.081,286.493,15.843,287.696,16.675,291.0,16.338,889.45,30.795,68.22221
9199,2019-04-06 19:45:00,14.152,289.747,15.602,288.211,16.334,291.367,15.324,889.733,33.056,68.41336
9200,2019-04-06 20:00:00,12.57,277.793,14.248,279.498,14.598,282.267,14.858,890.0,34.061,68.156136
9201,2019-04-06 20:15:00,10.716,281.933,12.241,278.451,12.793,285.433,15.008,889.417,34.013,68.06163
9202,2019-04-06 20:30:00,10.613,280.48,12.193,278.472,12.881,283.3,14.595,889.9,34.312,68.1135
9203,2019-04-06 20:45:00,11.826,273.52,13.805,275.222,14.161,279.6,14.137,889.783,34.085,68.019
9204,2019-04-06 21:00:00,10.772,276.847,12.64,278.135,13.535,281.8,14.191,889.467,34.957,68.00833
9205,2019-04-06 21:15:00,9.787,272.633,11.774,276.13,12.601,279.167,13.787,890.05,35.947,67.886116
9206,2019-04-06 21:30:00,9.365,270.613,10.254,269.443,10.938,276.0,13.358,889.983,37.061,67.771
9207,2019-04-06 21:45:00,9.422,270.44,11.021,270.446,11.582,274.3,13.23,889.35,38.075,69.14382
9208,2019-04-06 22:00:00,9.315,269.527,10.654,271.197,11.315,275.367,12.947,889.517,39.291,70.97779
9209,2019-04-06 22:15:00,8.767,269.707,10.461,269.513,11.328,274.9,12.707,889.683,40.635,71.189545
9210,2019-04-06 22:30:00,9.488,266.333,11.005,266.294,11.564,273.167,12.224,889.542,41.989,71.40414
9211,2019-04-06 22:45:00,10.048,267.193,11.867,268.545,12.426,273.733,12.528,890.042,42.971,70.81436
9212,2019-04-06 23:00:00,10.655,265.793,12.656,266.884,13.395,272.667,11.766,890.058,44.368,70.918106
9213,2019-04-06 23:15:00,10.958,267.773,13.174,269.324,13.654,274.0,11.732,889.875,45.195,70.8776
9214,2019-04-06 23:30:00,11.022,263.913,12.456,265.026,12.787,270.5,12.003,889.908,45.333,70.874756
9215,2019-04-06 23:45:00,11.276,259.24,12.942,263.559,13.552,266.867,11.578,889.983,45.739,70.81081
9216,2019-04-07 00:00:00,11.624,263.133,13.111,262.31,13.66,267.933,11.736,889.808,46.048,70.757515
9217,2019-04-07 00:15:00,11.115,261.193,12.781,261.213,13.436,265.833,11.545,889.317,46.416,70.82431
9218,2019-04-07 00:30:00,12.21,260.873,13.117,262.788,13.749,266.6,11.211,889.775,46.491,70.84492
9219,2019-04-07 00:45:00,12.17,266.12,14.071,264.908,14.405,270.333,11.44,889.717,47.179,70.82502
9220,2019-04-07 01:00:00,11.045,263.787,12.591,263.549,13.053,268.367,11.195,889.325,47.904,70.84208
9221,2019-04-07 01:15:00,10.871,269.593,12.496,267.395,13.216,271.067,11.061,889.533,48.699,70.88471
9222,2019-04-07 01:30:00,11.223,268.92,12.76,268.349,13.253,274.167,10.811,889.833,50.064,71.00551
9223,2019-04-07 01:45:00,10.421,271.713,12.809,270.218,13.853,275.6,10.845,889.9,51.419,71.30466
9224,2019-04-07 02:00:00,10.36,270.147,11.929,268.859,12.299,272.467,10.484,889.967,52.539,71.89016
9225,2019-04-07 02:15:00,9.752,260.727,11.21,262.895,11.548,267.6,10.526,889.875,54.203,71.316734
9226,2019-04-07 02:30:00,9.052,263.147,10.473,264.163,11.018,270.333,10.547,889.917,55.28,71.42545
9227,2019-04-07 02:45:00,7.277,265.453,8.26,265.421,8.96,270.833,10.522,889.85,56.192,64.37237
9228,2019-04-07 03:00:00,8.633,262.28,9.824,264.651,10.409,268.733,10.316,890.1,57.291,52.208176
9229,2019-04-07 03:15:00,10.589,268.913,12.002,268.438,12.587,273.267,10.614,889.517,57.755,68.113495
9230,2019-04-07 03:30:00,10.45,275.653,12.385,273.082,13.091,278.033,10.453,889.3,58.811,72.36837
9231,2019-04-07 03:45:00,11.176,281.013,11.965,278.854,12.474,282.4,10.241,889.875,59.648,72.45648
9232,2019-04-07 04:00:00,11.245,284.267,12.45,279.205,13.055,283.267,10.591,889.45,60.885,72.16657
9233,2019-04-07 04:15:00,11.128,281.56,12.557,279.03,13.075,281.733,10.185,889.667,61.077,72.36695
9234,2019-04-07 04:30:00,10.882,280.247,12.345,279.692,12.87,281.8,10.541,889.875,61.285,71.39205
9235,2019-04-07 04:45:00,10.325,272.56,11.83,271.541,12.23,275.3,10.191,889.567,61.749,71.22223
9236,2019-04-07 05:00:00,9.984,271.333,11.858,271.006,12.404,275.533,10.23,890.025,63.04,70.71062
9237,2019-04-07 05:15:00,10.041,272.16,11.419,268.23,12.262,272.767,9.791,890.133,63.605,70.77386
9238,2019-04-07 05:30:00,9.761,267.473,11.123,264.321,11.68,268.133,9.768,890.3,64.56,70.80015
9239,2019-04-07 05:45:00,9.097,261.267,10.706,262.791,11.02,268.1,9.108,889.542,65.947,69.81246
9240,2019-04-07 06:00:00,8.876,259.633,10.352,262.857,10.958,266.3,9.378,889.692,66.805,71.32455
9241,2019-04-07 06:15:00,9.851,259.633,11.231,259.002,11.623,264.5,9.008,890.042,67.493,70.46619
9242,2019-04-07 06:30:00,10.192,263.353,11.761,262.43,12.34,265.867,8.674,889.8,67.819,71.33734
9243,2019-04-07 06:45:00,9.24,266.173,10.812,265.689,11.112,269.5,8.574,889.7,66.645,70.90958
9244,2019-04-07 07:00:00,9.65,262.707,11.513,261.02,12.32,266.067,8.574,889.925,66.443,71.306786
9245,2019-04-07 07:15:00,12.292,264.12,13.797,266.049,14.266,270.067,8.72,889.5,66.816,72.33
9246,2019-04-07 07:30:00,11.671,266.14,13.018,262.908,13.516,270.933,8.558,890.125,67.893,70.89537
9247,2019-04-07 07:45:00,10.333,275.787,11.76,272.893,12.235,277.367,8.11,889.683,68.597,71.48158
9248,2019-04-07 08:00:00,9.989,268.247,11.424,264.085,11.604,270.633,8.724,889.925,67.989,70.873344
9249,2019-04-07 08:15:00,12.603,266.273,14.417,267.139,14.758,272.133,8.683,889.817,66.699,71.25633
9250,2019-04-07 08:30:00,12.45,266.78,14.011,265.845,14.24,270.1,8.327,889.892,65.771,71.71892
9251,2019-04-07 08:45:00,11.538,265.0,12.115,261.714,12.605,267.1,8.19,890.042,63.371,71.97685
9252,2019-04-07 09:00:00,10.905,262.067,11.966,261.503,12.372,265.7,8.147,889.558,62.272,71.597404
9253,2019-04-07 09:15:00,10.569,263.853,11.897,260.95,12.03,265.933,8.107,889.833,63.451,71.90437
9254,2019-04-07 09:30:00,9.785,269.687,10.986,264.136,11.018,270.767,8.083,890.125,64.96,71.6777
9255,2019-04-07 09:45:00,10.184,276.267,11.49,273.363,11.912,277.033,8.123,889.792,65.397,70.2651
9256,2019-04-07 10:00:00,10.979,265.007,11.924,264.651,12.296,268.667,7.889,890.475,65.205,72.22128
9257,2019-04-07 10:15:00,9.841,266.573,10.92,264.535,11.211,270.967,7.93,890.242,60.4,71.09788
9258,2019-04-07 10:30:00,11.902,269.32,13.293,266.883,13.662,272.3,8.14,889.658,54.795,70.68362
9259,2019-04-07 10:45:00,12.148,274.813,13.065,275.371,13.412,278.967,8.103,889.917,48.773,70.29991
9260,2019-04-07 11:00:00,12.754,267.767,13.596,269.2,14.003,273.967,7.986,889.917,49.925,69.899864
9261,2019-04-07 11:15:00,12.286,267.307,13.198,266.548,13.487,270.233,7.97,889.683,49.392,70.67793
9262,2019-04-07 11:30:00,12.342,262.973,13.637,265.622,13.652,270.033,8.414,890.033,48.475,71.235016
9263,2019-04-07 11:45:00,12.196,266.5,13.374,267.893,13.841,271.75,8.09,889.9,47.685,71.027534
9264,2019-04-07 12:00:00,13.117,267.38,14.129,269.543,14.115,272.5,8.377,889.792,45.456,70.62891
9265,2019-04-07 12:15:00,12.632,274.24,13.429,277.824,13.615,280.2,8.634,889.892,42.528,70.45766
9266,2019-04-07 12:30:00,13.757,274.727,14.244,275.189,14.518,278.967,8.674,890.1,40.229,70.13577
9267,2019-04-07 12:45:00,13.94,267.92,15.024,270.735,15.142,275.767,8.663,889.833,39.211,69.790436
9268,2019-04-07 13:00:00,13.166,273.48,14.306,275.521,14.677,279.033,9.062,889.417,37.707,69.86647
9269,2019-04-07 13:15:00,14.302,263.32,15.378,269.901,15.521,274.7,8.488,889.933,37.947,69.936104
9270,2019-04-07 13:30:00,13.736,271.14,14.871,273.379,15.269,279.0,8.795,890.0,37.483,69.983
9271,2019-04-07 13:45:00,13.94,266.753,15.015,269.348,15.625,274.9,9.262,889.3,35.379,69.94889
9272,2019-04-07 14:00:00,13.507,284.227,14.74,282.966,15.299,288.233,9.387,889.95,34.256,69.825966
9273,2019-04-07 14:15:00,13.258,278.213,15.122,281.167,15.768,282.6,9.433,889.6,34.632,70.39868
9274,2019-04-07 14:30:00,14.66,277.067,15.977,278.918,15.976,281.367,8.854,889.633,36.704,67.822876
9275,2019-04-07 14:45:00,14.701,266.527,15.843,274.147,15.811,277.433,9.028,889.85,36.4,67.07678
9276,2019-04-07 15:00:00,13.626,271.14,15.517,275.549,15.896,281.2,8.862,889.617,36.763,67.03628
9277,2019-04-07 15:15:00,13.399,270.207,14.701,282.525,15.266,287.033,8.491,890.083,36.288,65.404106
9278,2019-04-07 15:30:00,12.845,271.547,13.955,272.942,14.53,277.633,8.858,890.0,35.843,67.091705
9279,2019-04-07 15:45:00,13.681,284.707,14.897,287.873,15.301,293.467,8.845,889.383,35.744,68.20445
9280,2019-04-07 16:00:00,14.835,279.773,16.024,280.25,16.464,283.0,8.558,889.817,34.739,68.94557
9281,2019-04-07 16:15:00,15.028,282.293,16.695,283.309,17.148,286.767,8.541,889.933,33.603,69.187164
9282,2019-04-07 16:30:00,13.23,280.487,14.339,279.991,14.89,284.267,8.791,889.85,33.245,68.48441
9283,2019-04-07 16:45:00,15.648,265.507,16.256,274.281,16.422,277.967,9.328,889.817,32.179,67.832115
9284,2019-04-07 17:00:00,13.503,269.42,14.715,270.055,14.938,274.667,9.641,889.967,31.08,66.16939
9285,2019-04-07 17:15:00,14.08,274.02,15.152,276.962,15.68,280.567,9.22,889.533,31.728,68.56045
9286,2019-04-07 17:30:00,14.01,270.367,15.174,276.048,15.533,277.5,9.562,889.65,31.592,70.01214
9287,2019-04-07 17:45:00,14.14,273.84,15.874,279.01,15.818,279.4,9.716,889.633,32.741,70.41005
9288,2019-04-07 18:00:00,13.293,273.447,14.529,278.407,14.814,283.2,9.216,890.15,33.285,69.79541
9289,2019-04-07 18:15:00,13.945,274.433,15.33,279.632,15.951,283.367,9.237,889.8,32.707,68.90791
9290,2019-04-07 18:30:00,14.217,273.553,15.585,276.268,15.915,280.267,8.895,889.967,34.253,69.4181
9291,2019-04-07 18:45:00,15.73,268.607,17.19,276.091,17.506,279.2,8.713,889.867,34.616,69.19854
9292,2019-04-07 19:00:00,14.465,282.327,16.282,283.829,16.8,287.0,7.936,889.817,36.264,69.10403
9293,2019-04-07 19:15:00,15.497,270.533,17.042,273.141,17.164,277.967,8.02,889.8,35.955,70.13009
9294,2019-04-07 19:30:00,15.453,256.687,17.042,274.281,17.723,277.567,7.639,889.833,37.925,70.2651
9295,2019-04-07 19:45:00,15.093,265.027,16.828,275.484,17.488,279.8,7.356,889.75,39.264,70.22885
9296,2019-04-07 20:00:00,14.525,268.787,16.694,271.316,17.125,275.367,6.393,889.858,41.301,70.02137
9297,2019-04-07 20:15:00,14.888,272.28,16.696,277.962,16.812,280.667,6.208,889.7,42.923,70.090294
9298,2019-04-07 20:30:00,12.099,283.667,13.959,283.931,14.744,287.167,5.982,890.383,43.381,69.66822
9299,2019-04-07 20:45:00,12.228,280.873,14.163,282.675,14.835,287.4,5.654,890.1,45.595,69.60427
9300,2019-04-07 21:00:00,11.638,285.4,13.763,285.168,14.526,288.067,4.885,889.967,46.763,70.00076
9301,2019-04-07 21:15:00,13.69,274.333,15.798,280.367,16.57,285.2,4.902,889.667,48.683,70.0029
9302,2019-04-07 21:30:00,13.866,272.94,15.952,280.283,16.738,282.967,4.285,889.208,49.808,69.79541
9303,2019-04-07 21:45:00,12.048,270.42,13.87,273.055,14.71,276.4,4.102,890.058,49.787,69.78475
9304,2019-04-07 22:00:00,10.053,256.98,11.239,261.361,11.667,265.5,3.989,889.958,49.333,70.701385
9305,2019-04-07 22:15:00,6.694,255.933,7.83,254.61,8.429,260.6,3.672,890.133,50.368,66.54741
9306,2019-04-07 22:30:00,8.254,252.067,9.79,256.74,10.566,261.833,3.455,890.092,50.736,64.12651
9307,2019-04-07 22:45:00,6.894,258.667,8.568,257.425,9.288,262.933,3.505,889.767,49.589,52.37942
9308,2019-04-07 23:00:00,7.079,254.8,8.181,257.488,8.93,261.517,3.371,890.342,50.309,55.559204
9309,2019-04-07 23:15:00,6.415,257.133,7.402,256.239,7.944,260.983,3.388,889.85,51.184,61.277138
9310,2019-04-07 23:30:00,8.728,259.733,9.997,261.447,10.216,267.3,3.204,890.133,52.213,64.84276
9311,2019-04-07 23:45:00,6.945,261.033,8.077,261.617,8.637,266.4,3.288,890.275,52.56,72.76273
9312,2019-04-08 00:00:00,6.87,256.6,8.183,260.874,8.5,265.967,3.173,889.892,54.251,66.506195
9313,2019-04-08 00:15:00,6.916,258.533,8.25,257.249,8.643,262.283,2.86,889.767,55.477,58.00498
9314,2019-04-08 00:30:00,7.44,253.527,8.737,256.985,9.351,261.4,2.326,890.417,56.944,54.1331
9315,2019-04-08 00:45:00,6.966,256.173,8.115,255.065,8.6,262.15,2.418,889.783,57.445,52.346024
9316,2019-04-08 01:00:00,6.249,252.467,7.506,254.928,7.968,260.517,2.278,889.617,58.411,54.830875
9317,2019-04-08 01:15:00,7.781,263.52,8.99,264.177,9.536,269.833,2.164,889.833,58.581,57.81881
9318,2019-04-08 01:30:00,7.194,252.34,8.428,252.308,8.913,258.9,2.192,889.467,59.003,63.30012
9319,2019-04-08 01:45:00,7.144,252.913,8.436,253.878,8.852,258.9,1.729,889.4,62.043,66.669624
9320,2019-04-08 02:00:00,7.986,255.54,9.608,252.975,10.232,255.867,1.629,889.942,63.563,72.302284
9321,2019-04-08 02:15:00,9.691,250.26,11.637,252.078,12.22,256.45,1.479,890.025,62.747,71.31247
9322,2019-04-08 02:30:00,9.933,250.013,11.994,253.989,12.777,257.733,1.576,889.742,61.189,70.94084
9323,2019-04-08 02:45:00,9.128,250.693,11.234,248.711,12.268,254.017,1.585,889.683,60.955,71.68765
9324,2019-04-08 03:00:00,9.623,250.933,11.638,251.183,12.295,256.317,1.881,889.925,60.112,71.37216
9325,2019-04-08 03:15:00,8.494,265.287,10.538,265.831,11.5,268.133,1.789,889.525,56.907,71.58106
9326,2019-04-08 03:30:00,8.145,264.073,9.844,265.282,10.349,271.933,1.876,890.0,53.984,71.51001
9327,2019-04-08 03:45:00,7.289,251.82,9.458,260.19,10.611,265.95,1.605,889.858,53.648,56.096397
9328,2019-04-08 04:00:00,6.101,255.44,7.405,257.704,7.981,262.933,2.091,889.967,52.187,40.522194
9329,2019-04-08 04:15:00,5.249,226.233,6.505,232.992,7.031,239.8,1.499,889.625,54.112,33.160015
9330,2019-04-08 04:30:00,5.87,223.56,6.951,228.045,7.42,234.0,1.122,890.042,56.363,32.283176
9331,2019-04-08 04:45:00,5.036,237.793,6.376,239.317,7.014,244.933,1.092,890.067,57.269,40.434795
9332,2019-04-08 05:00:00,5.508,244.833,6.328,248.431,6.474,255.4,1.132,889.5,58.923,48.054913
9333,2019-04-08 05:15:00,3.155,251.307,4.225,253.717,4.78,263.6,0.449,889.692,59.696,31.898048
9334,2019-04-08 05:30:00,4.029,233.747,4.607,244.694,4.761,256.5,-0.066,889.658,60.043,19.187431
9335,2019-04-08 05:45:00,5.096,233.907,5.707,245.981,5.907,255.667,-0.209,890.142,60.064,20.328602
9336,2019-04-08 06:00:00,5.604,235.187,6.274,249.044,6.494,259.2,-0.206,890.208,59.115,28.542751
9337,2019-04-08 06:15:00,7.035,234.72,7.749,247.353,7.919,256.733,-0.016,890.15,57.792,42.851433
9338,2019-04-08 06:30:00,7.118,263.727,9.441,266.01,10.354,272.367,0.299,890.092,52.715,62.555447
9339,2019-04-08 06:45:00,8.743,259.26,10.666,264.43,11.07,270.5,1.981,889.717,46.379,71.69049
9340,2019-04-08 07:00:00,6.1,234.173,7.86,247.448,8.5,256.9,0.782,890.008,49.963,61.048332
9341,2019-04-08 07:15:00,6.734,236.02,7.886,245.475,8.3,255.633,0.632,890.242,52.608,48.948807
9342,2019-04-08 07:30:00,6.688,239.073,7.854,244.628,7.949,253.5,0.915,889.767,53.312,46.702705
9343,2019-04-08 07:45:00,5.874,232.187,7.054,236.273,7.988,246.267,2.146,889.55,51.712,48.22829
9344,2019-04-08 08:00:00,6.433,227.827,7.357,227.396,7.944,234.633,2.639,890.183,50.731,45.11672
9345,2019-04-08 08:15:00,7.106,231.08,7.868,233.974,8.388,241.1,3.544,889.5,49.419,47.703182
9346,2019-04-08 08:30:00,6.745,239.787,7.394,246.647,7.583,251.567,4.226,889.858,47.147,47.622887
9347,2019-04-08 08:45:00,7.423,257.533,8.113,260.552,8.144,263.833,4.752,889.517,50.187,42.173553
9348,2019-04-08 09:00:00,6.341,246.073,6.732,249.784,6.797,255.617,5.035,889.758,50.571,38.388363
9349,2019-04-08 09:15:00,6.786,256.273,7.372,255.486,7.4,262.017,5.491,890.233,48.133,32.8495
9350,2019-04-08 09:30:00,5.766,255.047,6.208,257.357,6.357,263.533,6.791,890.3,43.989,30.581367
9351,2019-04-08 09:45:00,6.862,262.38,7.313,262.764,7.241,267.85,6.068,890.058,42.704,27.182016
9352,2019-04-08 10:00:00,6.004,248.713,6.156,248.789,6.516,252.8,7.056,890.033,41.744,29.036594
9353,2019-04-08 10:15:00,7.305,273.153,7.788,274.074,8.029,279.5,6.575,889.433,40.341,29.488516
9354,2019-04-08 10:30:00,9.306,280.793,9.87,282.415,9.961,285.267,6.94,889.933,38.835,42.730637
9355,2019-04-08 10:45:00,8.925,289.607,9.632,288.03,9.771,292.033,6.439,889.717,37.603,60.39106
9356,2019-04-08 11:00:00,8.855,293.68,9.73,290.24,9.908,296.233,7.489,889.7,35.619,71.25776
9357,2019-04-08 11:15:00,10.63,296.0,11.423,294.013,11.812,299.133,7.106,889.767,35.392,71.036766
9358,2019-04-08 11:30:00,12.011,288.327,12.729,290.521,13.293,296.467,7.306,890.133,35.085,70.67154
9359,2019-04-08 11:45:00,11.106,293.867,12.347,289.818,12.489,294.433,7.156,889.7,34.973,71.08722
9360,2019-04-08 12:00:00,12.327,294.267,13.594,291.892,13.691,296.633,7.189,889.583,34.845,70.75325
9361,2019-04-08 12:15:00,13.161,292.727,14.006,290.817,14.195,294.7,7.389,889.7,34.613,70.72554
9362,2019-04-08 12:30:00,13.121,295.933,13.953,290.416,14.435,295.433,7.139,889.617,34.013,70.85842
9363,2019-04-08 12:45:00,13.663,295.133,14.658,291.833,15.199,296.067,7.509,889.65,30.725,70.78878
9364,2019-04-08 13:00:00,13.134,289.613,13.88,288.317,13.936,292.6,7.669,889.5,31.371,70.602615
9365,2019-04-08 13:15:00,11.98,300.4,12.567,297.005,12.913,300.0,7.506,890.117,32.133,70.55288
9366,2019-04-08 13:30:00,13.528,302.533,14.505,298.626,15.05,304.8,7.072,889.667,31.296,70.93232
9367,2019-04-08 13:45:00,13.009,302.093,13.857,299.534,14.443,304.9,6.846,889.667,33.2,70.97353
9368,2019-04-08 14:00:00,14.627,301.307,15.684,298.946,15.949,301.333,6.799,889.6,30.461,71.567566
9369,2019-04-08 14:15:00,13.687,305.093,14.99,299.696,15.437,304.5,6.831,889.867,30.376,70.80868
9370,2019-04-08 14:30:00,13.755,278.347,14.766,278.299,15.442,282.767,7.272,890.05,30.035,70.47329
9371,2019-04-08 14:45:00,12.272,297.467,13.078,293.263,13.334,297.567,6.972,889.883,28.427,70.439896
9372,2019-04-08 15:00:00,11.72,312.293,12.428,306.563,12.675,309.0,7.85,890.15,27.888,69.90839
9373,2019-04-08 15:15:00,9.46,298.2,10.389,296.633,10.555,300.867,7.139,889.683,26.976,69.872154
9374,2019-04-08 15:30:00,10.834,300.867,11.295,296.738,11.588,301.133,7.322,889.633,26.683,69.69664
9375,2019-04-08 15:45:00,11.16,316.587,11.969,310.041,12.272,314.067,7.509,890.017,27.669,68.85818
9376,2019-04-08 16:00:00,10.862,309.813,11.87,308.606,12.293,313.1,7.106,889.983,29.739,69.26533
9377,2019-04-08 16:15:00,10.788,283.333,11.316,282.636,11.335,288.633,7.256,889.767,28.171,69.43729
9378,2019-04-08 16:30:00,11.937,299.693,13.174,296.215,13.449,299.633,6.697,889.633,28.893,69.66182
9379,2019-04-08 16:45:00,10.064,294.56,10.919,290.715,11.372,294.667,6.648,889.467,26.477,69.97376
9380,2019-04-08 17:00:00,8.905,278.793,10.1,282.116,10.224,288.067,5.962,889.817,30.816,65.83116
9381,2019-04-08 17:15:00,8.993,292.827,9.614,289.177,9.72,292.6,6.158,889.517,31.291,61.365246
9382,2019-04-08 17:30:00,9.104,298.653,9.75,297.849,10.08,302.467,6.472,889.55,32.171,65.24707
9383,2019-04-08 17:45:00,8.347,287.82,8.911,290.057,9.02,295.9,6.001,889.8,34.368,63.769096
9384,2019-04-08 18:00:00,8.283,305.947,8.536,302.133,8.709,305.167,5.518,889.55,36.541,54.130257
9385,2019-04-08 18:15:00,8.168,269.313,8.84,272.587,8.994,275.233,6.203,889.717,31.997,46.837
9386,2019-04-08 18:30:00,8.035,298.12,8.633,294.286,9.086,299.5,5.875,889.767,33.277,50.85099
9387,2019-04-08 18:45:00,8.672,284.667,9.383,283.451,9.616,287.067,5.474,889.9,35.861,55.9017
9388,2019-04-08 19:00:00,7.477,278.92,7.949,280.875,8.004,282.767,5.283,889.8,36.379,51.68591
9389,2019-04-08 19:15:00,7.491,270.8,8.203,275.108,8.402,281.333,5.08,890.033,36.232,42.174263
9390,2019-04-08 19:30:00,6.228,273.72,6.705,276.054,6.785,281.433,4.835,890.15,39.155,40.505142
9391,2019-04-08 19:45:00,7.41,285.973,8.115,283.293,8.159,286.1,4.233,890.05,38.957,27.469086
9392,2019-04-08 20:00:00,6.555,265.107,7.527,269.675,7.841,275.033,4.159,890.0,41.493,43.19677
